trial,market,strategy,return_pct,max_dd_pct,liquidated
27,futures,match-down evidence,-3.9152210975061053,5.9989583696467665,False
28,spot,buy_and_hold,55.662022235722965,70.56444373271555,False
28,spot,kelly_regime_v4,71.13175872003501,32.51684822236826,False
28,spot,match-up vote,59.44216903178163,31.127426233344675,False
28,spot,match-up evidence,110.43117497326863,39.79280143895577,False
28,spot,match-down vote,17.537979508150613,6.865965741096759,False
28,spot,match-down evidence,25.446777471718953,11.414129135127803,False
28,futures,buy_and_hold,-98.19548021356785,99.11792987668832,True
28,futures,kelly_regime_v4,68.88389699059967,28.8131833871181,False
28,futures,match-up vote,63.46763907912965,23.16659984302784,False
28,futures,match-up evidence,136.92563769800205,45.233649038353526,False
28,futures,match-down vote,2.604340463434207,9.05463541034387,False
28,futures,match-down evidence,36.04872012233464,21.70199569306086,False
29,spot,buy_and_hold,33.417590661639274,63.02945200841095,False
29,spot,kelly_regime_v4,101.58144046607455,29.57005273724353,False
29,spot,match-up vote,89.24464416857938,32.09717089433046,False
29,spot,match-up evidence,96.69542075060609,34.864903564075796,False
29,spot,match-down vote,27.74573012460411,9.501565003960467,False
29,spot,match-down evidence,56.003597276809124,13.744567512863384,False
29,futures,buy_and_hold,-98.1954802135678,99.34966785003826,True
29,futures,kelly_regime_v4,130.35561985742774,27.305491183229556,False
29,futures,match-up vote,138.86978223183078,31.587906599641038,False
29,futures,match-up evidence,522.0972386329457,51.02154231329712,False
29,futures,match-down vote,33.50876830205962,7.587530193732113,False
29,futures,match-down evidence,70.07622008369539,19.712973870378413,False
30,spot,buy_and_hold,123.57383545445408,38.06206975941962,False
30,spot,kelly_regime_v4,101.30838182441502,23.886556065824546,False
30,spot,match-up vote,89.65378924842172,24.965400772689854,False
30,spot,match-up evidence,159.78639697759488,22.249533605316213,False
30,spot,match-down vote,25.633521441441864,9.23614788114271,False
30,spot,match-down evidence,33.808438314483105,11.095113815504305,False
30,futures,buy_and_hold,-98.19548021356786,98.72889007352644,True
30,futures,kelly_regime_v4,144.46935963398485,26.3658134705133,False
30,futures,match-up vote,133.4485787766527,31.205874690751656,False
30,futures,match-up evidence,174.38774773530233,46.07740923235299,False
30,futures,match-down vote,25.87761514746907,9.27760941651234,False
30,futures,match-down evidence,35.89937495716138,13.984219753043947,False
31,spot,buy_and_hold,193.93909832561803,32.5433899115387,False
31,spot,kelly_regime_v4,154.318937436406,23.893522588504368,False
31,spot,match-up vote,124.08962693130658,24.965400772689758,False
31,spot,match-up evidence,204.6342793735755,22.254592714865904,False
31,spot,match-down vote,34.753356985157694,9.236147881142728,False
31,spot,match-down evidence,56.74801376897125,11.060488555057125,False
31,futures,buy_and_hold,-98.19548021356782,98.59234228528355,True
31,futures,kelly_regime_v4,232.6290872551846,26.744360012386764,False
31,futures,match-up vote,206.84400187916054,31.205874690751585,False
31,futures,match-up evidence,401.15678124330856,45.929394415536926,False
31,futures,match-down vote,38.1591457168041,9.277609416512329,False
